t[s],p_sum[MPa],p_diff[MPa],p1[MPa],p2[MPa],p1_cmd[MPa],p2_cmd[MPa],theta[rad],theta[deg],z[m],dz[m]
1.016242470741271973e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.729935352460641784e-01,1.564137740395536014e+01,8.094753026962280273e-01,-5.681931972503662109e-03
1.016291682720184326e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.729935352460641784e-01,1.564137740395536014e+01,8.094944953918457031e-01,-5.662739276885986328e-03
1.016341454982757568e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.729935352460641784e-01,1.564137740395536014e+01,8.094944953918457031e-01,-5.662739276885986328e-03
1.016391129493713379e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.729935352460641784e-01,1.564137740395536014e+01,8.094944953918457031e-01,-5.662739276885986328e-03
1.016441719532012939e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730045442455801830e-01,1.564200817316428882e+01,8.094708323478698730e-01,-5.686402320861816406e-03
1.016492877006530762e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730045442455801830e-01,1.564200817316428882e+01,8.094708323478698730e-01,-5.686402320861816406e-03
1.016541717052459717e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730045442455801830e-01,1.564200817316428882e+01,8.094679117202758789e-01,-5.689322948455810547e-03
1.016592845916748047e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730045442455801830e-01,1.564200817316428882e+01,8.094515800476074219e-01,-5.705654621124267578e-03
1.016642866134643555e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730133514451930088e-01,1.564251278853143390e+01,8.094515800476074219e-01,-5.705654621124267578e-03
1.016691503524780273e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730133514451930088e-01,1.564251278853143390e+01,8.094515800476074219e-01,-5.705654621124267578e-03
1.016742343902587891e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730133514451930088e-01,1.564251278853143390e+01,8.094182014465332031e-01,-5.739033222198486328e-03
1.016791741847991943e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730133514451930088e-01,1.564251278853143390e+01,8.094182014465332031e-01,-5.739033222198486328e-03
1.016843128204345703e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730203972048832473e-01,1.564291648082514818e+01,8.094339370727539062e-01,-5.723297595977783203e-03
1.016894643306732178e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730203972048832473e-01,1.564291648082514818e+01,8.094415664672851562e-01,-5.715668201446533203e-03
1.016941540241241455e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730203972048832473e-01,1.564291648082514818e+01,8.094415664672851562e-01,-5.715668201446533203e-03
1.016992933750152588e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730203972048832473e-01,1.564291648082514818e+01,8.094415664672851562e-01,-5.715668201446533203e-03
1.017042279243469238e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730260338126354602e-01,1.564323943466012068e+01,8.094508051872253418e-01,-5.706429481506347656e-03
1.017092413902282715e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730260338126354602e-01,1.564323943466012068e+01,8.094508051872253418e-01,-5.706429481506347656e-03
1.017143099308013916e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730260338126354602e-01,1.564323943466012068e+01,8.094489574432373047e-01,-5.708277225494384766e-03
1.017191336154937744e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730260338126354602e-01,1.564323943466012068e+01,8.094482421875000000e-01,-5.708992481231689453e-03
1.017242598533630371e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730305430988372306e-01,1.564349779772809867e+01,8.094482421875000000e-01,-5.708992481231689453e-03
1.017291955947875977e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730305430988372306e-01,1.564349779772809867e+01,8.094482421875000000e-01,-5.708992481231689453e-03
1.017341418266296387e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730305430988372306e-01,1.564349779772809867e+01,8.094349503517150879e-01,-5.722284317016601562e-03
1.017392461299896240e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730305430988372306e-01,1.564349779772809867e+01,8.094349503517150879e-01,-5.722284317016601562e-03
1.017442777156829834e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730341505277986136e-01,1.564370448818247894e+01,8.094598650932312012e-01,-5.697369575500488281e-03
1.017494027614593506e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730341505277986136e-01,1.564370448818247894e+01,8.094674944877624512e-01,-5.689740180969238281e-03
1.017541966438293457e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730341505277986136e-01,1.564370448818247894e+01,8.094674944877624512e-01,-5.689740180969238281e-03
1.017592821121215820e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730341505277986136e-01,1.564370448818247894e+01,8.094674944877624512e-01,-5.689740180969238281e-03
1.017643740177154541e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730341505277986136e-01,1.564370448818247894e+01,8.094754815101623535e-01,-5.681753158569335938e-03
1.017692174911499023e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730341505277986136e-01,1.564370448818247894e+01,8.094754815101623535e-01,-5.681753158569335938e-03
1.017741980552673340e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730341505277986136e-01,1.564370448818247894e+01,8.094770908355712891e-01,-5.680143833160400391e-03
1.017792122364044189e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730341505277986136e-01,1.564370448818247894e+01,8.094750046730041504e-01,-5.682229995727539062e-03
1.017842655181884766e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730370364709677200e-01,1.564386984054598351e+01,8.094750046730041504e-01,-5.682229995727539062e-03
1.017892663478851318e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730370364709677200e-01,1.564386984054598351e+01,8.094511628150939941e-01,-5.706071853637695312e-03
1.017941679954528809e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730370364709677200e-01,1.564386984054598351e+01,8.094511628150939941e-01,-5.706071853637695312e-03
1.017990970611572266e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730370364709677200e-01,1.564386984054598351e+01,8.094440102577209473e-01,-5.713224411010742188e-03
1.018041589260101318e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730393452255029940e-01,1.564400212243678645e+01,8.094440102577209473e-01,-5.713224411010742188e-03
1.018091478347778320e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730393452255029940e-01,1.564400212243678645e+01,8.094290494918823242e-01,-5.728185176849365234e-03
1.018141627311706543e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730393452255029940e-01,1.564400212243678645e+01,8.094290494918823242e-01,-5.728185176849365234e-03
1.018191893100738525e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730393452255029940e-01,1.564400212243678645e+01,8.094443082809448242e-01,-5.712926387786865234e-03
1.018242459297180176e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730411922291312576e-01,1.564410794794943094e+01,8.094443082809448242e-01,-5.712926387786865234e-03
1.018293755054473877e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730411922291312576e-01,1.564410794794943094e+01,8.094331026077270508e-01,-5.724132061004638672e-03
1.018345081806182861e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730411922291312576e-01,1.564410794794943094e+01,8.094331026077270508e-01,-5.724132061004638672e-03
1.018392865657806396e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.730411922291312576e-01,1.564410794794943094e+01,8.094053864479064941e-01,-5.751848220825195312e-03
1.018442590236663818e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.733494659896109624e-01,1.566177073335954439e+01,8.094053864479064941e-01,-5.751848220825195312e-03
1.018494191169738770e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.733494659896109624e-01,1.566177073335954439e+01,8.093904256820678711e-01,-5.766808986663818359e-03
1.018543303012847900e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.733494659896109624e-01,1.566177073335954439e+01,8.093904256820678711e-01,-5.766808986663818359e-03
1.018593249320983887e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.733494659896109624e-01,1.566177073335954439e+01,8.093172907829284668e-01,-5.839943885803222656e-03
1.018643598556518555e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.754368619434575116e-01,1.578136971168763658e+01,8.093172907829284668e-01,-5.839943885803222656e-03
1.018693172931671143e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.754368619434575116e-01,1.578136971168763658e+01,8.093724846839904785e-01,-5.784749984741210938e-03
1.018743369579315186e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.754368619434575116e-01,1.578136971168763658e+01,8.093724846839904785e-01,-5.784749984741210938e-03
1.018792245388031006e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.754368619434575116e-01,1.578136971168763658e+01,8.093724846839904785e-01,-5.784749984741210938e-03
1.018841757774353027e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.832427018580773170e-01,1.622861139435011069e+01,8.094912171363830566e-01,-5.666017532348632812e-03
1.018891804218292236e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.832427018580773170e-01,1.622861139435011069e+01,8.094732165336608887e-01,-5.684018135070800781e-03
1.018941712379455566e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.832427018580773170e-01,1.622861139435011069e+01,8.094732165336608887e-01,-5.684018135070800781e-03
1.018991436958312988e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.832427018580773170e-01,1.622861139435011069e+01,8.094793558120727539e-01,-5.677878856658935547e-03
1.019042086601257324e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.971572777292013634e-01,1.702585786548008784e+01,8.094793558120727539e-01,-5.677878856658935547e-03
1.019091920852661133e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.971572777292013634e-01,1.702585786548008784e+01,8.094793558120727539e-01,-5.677878856658935547e-03
1.019140810966491699e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.971572777292013634e-01,1.702585786548008784e+01,8.096897006034851074e-01,-5.467534065246582031e-03
1.019191288948059082e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,2.971572777292013634e-01,1.702585786548008784e+01,8.096426725387573242e-01,-5.514562129974365234e-03
1.019241418838500977e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.147316577352202716e-01,1.803279566738407169e+01,8.096426725387573242e-01,-5.514562129974365234e-03
1.019291269779205322e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.147316577352202716e-01,1.803279566738407169e+01,8.097044229507446289e-01,-5.452811717987060547e-03
1.019341077804565430e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.147316577352202716e-01,1.803279566738407169e+01,8.097044229507446289e-01,-5.452811717987060547e-03
1.019391660690307617e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.147316577352202716e-01,1.803279566738407169e+01,8.096942901611328125e-01,-5.462944507598876953e-03
1.019442672729492188e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.340066964188466159e-01,1.913717403390725735e+01,8.096942901611328125e-01,-5.462944507598876953e-03
1.019491760730743408e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.340066964188466159e-01,1.913717403390725735e+01,8.096880912780761719e-01,-5.469143390655517578e-03
1.019541246891021729e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.340066964188466159e-01,1.913717403390725735e+01,8.096880912780761719e-01,-5.469143390655517578e-03
1.019591312408447266e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.340066964188466159e-01,1.913717403390725735e+01,8.096587657928466797e-01,-5.498468875885009766e-03
1.019640765190124512e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.528014850990960904e-01,2.021403610212580659e+01,8.096587657928466797e-01,-5.498468875885009766e-03
1.019692482948303223e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.528014850990960904e-01,2.021403610212580659e+01,8.097849488258361816e-01,-5.372285842895507812e-03
1.019742150306701660e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.528014850990960904e-01,2.021403610212580659e+01,8.097849488258361816e-01,-5.372285842895507812e-03
1.019791083335876465e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.528014850990960904e-01,2.021403610212580659e+01,8.100138306617736816e-01,-5.143404006958007812e-03
1.019845254421234131e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.528014850990960904e-01,2.021403610212580659e+01,8.100138306617736816e-01,-5.143404006958007812e-03
1.019891748428344727e+02,6.999999880790710449e-01,-4.666666686534881592e-01,1.166666597127914429e-01,5.833333283662796021e-01,1.166666666666666408e-01,5.833333333333333703e-01,3.528014850990960904e-01,2.021403610212580659e+01,8.100497126579284668e-01,-5.107522010803222656e-03
1.019941930770874023e+02,6.999999880790710449e-01,-4.466666579246520996e-01,1.266666650772094727e-01,5.733333230018615723e-01,1.266666666666666496e-01,5.733333333333332504e-01,3.528014850990960904e-01,2.021403610212580659e+01,8.100497126579284668e-01,-5.107522010803222656e-03
1.019991641044616699e+02,6.999999880790710449e-01,-4.266666769981384277e-01,1.366666555404663086e-01,5.633333325386047363e-01,1.366666666666666585e-01,5.633333333333333526e-01,3.528014850990960904e-01,2.021403610212580659e+01,8.100959062576293945e-01,-5.061328411102294922e-03
1.020041282176971436e+02,6.999999880790710449e-01,-4.066666662693023682e-01,1.466666609048843384e-01,5.533333271741867065e-01,1.466666666666666952e-01,5.533333333333332327e-01,3.693712968311813061e-01,2.116341638170064599e+01,8.100959062576293945e-01,-5.061328411102294922e-03
1.020092194080352783e+02,6.999999880790710449e-01,-3.866666555404663086e-01,1.566666662693023682e-01,5.433333218097686768e-01,1.566666666666667040e-01,5.433333333333333348e-01,3.693712968311813061e-01,2.116341638170064599e+01,8.101488351821899414e-01,-5.008399486541748047e-03
1.020142202377319336e+02,6.999999880790710449e-01,-3.666666746139526367e-01,1.666666567325592041e-01,5.333333313465118408e-01,1.666666666666666852e-01,5.333333333333332149e-01,3.693712968311813061e-01,2.116341638170064599e+01,8.101488351821899414e-01,-5.008399486541748047e-03
1.020191900730133057e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,3.693712968311813061e-01,2.116341638170064599e+01,8.101875782012939453e-01,-4.969656467437744141e-03
1.020241096019744873e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,3.838543308471579762e-01,2.199323310536051679e+01,8.101875782012939453e-01,-4.969656467437744141e-03
1.020292119979858398e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,3.838543308471579762e-01,2.199323310536051679e+01,8.102262020111083984e-01,-4.931032657623291016e-03
1.020342915058135986e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,3.838543308471579762e-01,2.199323310536051679e+01,8.102262020111083984e-01,-4.931032657623291016e-03
1.020391902923583984e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,3.838543308471579762e-01,2.199323310536051679e+01,8.102314472198486328e-01,-4.925787448883056641e-03
1.020441179275512695e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,3.954407580599393346e-01,2.265708648428841698e+01,8.102314472198486328e-01,-4.925787448883056641e-03
1.020492813587188721e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,3.954407580599393346e-01,2.265708648428841698e+01,8.103502392768859863e-01,-4.806995391845703125e-03
1.020541703701019287e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,3.954407580599393346e-01,2.265708648428841698e+01,8.103502392768859863e-01,-4.806995391845703125e-03
1.020591905117034912e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,3.954407580599393346e-01,2.265708648428841698e+01,8.104163408279418945e-01,-4.740893840789794922e-03
1.020641558170318604e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.050166959877415374e-01,2.320574731243073430e+01,8.104163408279418945e-01,-4.740893840789794922e-03
1.020691154003143311e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.050166959877415374e-01,2.320574731243073430e+01,8.104970455169677734e-01,-4.660189151763916016e-03
1.020742080211639404e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.050166959877415374e-01,2.320574731243073430e+01,8.104970455169677734e-01,-4.660189151763916016e-03
1.020792191028594971e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.050166959877415374e-01,2.320574731243073430e+01,8.105182647705078125e-01,-4.638969898223876953e-03
1.020842761993408203e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.129842424875604934e-01,2.366225409994459028e+01,8.105182647705078125e-01,-4.638969898223876953e-03
1.020894756317138672e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.129842424875604934e-01,2.366225409994459028e+01,8.105024695396423340e-01,-4.654765129089355469e-03
1.020941534042358398e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.129842424875604934e-01,2.366225409994459028e+01,8.105024695396423340e-01,-4.654765129089355469e-03
1.020992825031280518e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.129842424875604934e-01,2.366225409994459028e+01,8.104801177978515625e-01,-4.677116870880126953e-03
1.021040909290313721e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.196650758449927410e-01,2.404503765495567436e+01,8.104801177978515625e-01,-4.677116870880126953e-03
1.021091620922088623e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.196650758449927410e-01,2.404503765495567436e+01,8.104870915412902832e-01,-4.670143127441406250e-03
1.021142110824584961e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.196650758449927410e-01,2.404503765495567436e+01,8.104870915412902832e-01,-4.670143127441406250e-03
1.021191334724426270e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.196650758449927410e-01,2.404503765495567436e+01,8.104874491691589355e-01,-4.669785499572753906e-03
1.021241667270660400e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.253165386885156551e-01,2.436884262396453948e+01,8.104874491691589355e-01,-4.669785499572753906e-03
1.021292333602905273e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.253165386885156551e-01,2.436884262396453948e+01,8.105040788650512695e-01,-4.653155803680419922e-03
1.021341457366943359e+02,6.999999880790710449e-01,-3.499999940395355225e-01,1.749999970197677612e-01,5.249999910593032837e-01,1.750000000000000167e-01,5.249999999999999112e-01,4.253165386885156551e-01,2.436884262396453948e+01,8.105040788650512695e-01,-4.653155803680419922e-03
