t[s],p_sum[MPa],p_diff[MPa],p1[MPa],p2[MPa],p1_cmd[MPa],p2_cmd[MPa],theta[rad],theta[deg],z[m],dz[m]
1.246702969074249268e+02,4.274834990501403809e-01,2.820553481578826904e-01,3.547694236040115356e-01,7.271407544612884521e-02,3.547694166661186643e-01,7.271407303771913744e-02,2.455874770496306592e-01,1.407112593620980334e+01,8.140335679054260254e-01,-1.050651073455810547e-03
1.246752407550811768e+02,4.284411966800689697e-01,3.020553290843963623e-01,3.652482628822326660e-01,6.319293379783630371e-02,3.652482678753553036e-01,6.319292424695574506e-02,2.455874770496306592e-01,1.407112593620980334e+01,8.140943646430969238e-01,-9.898543357849121094e-04
1.246803355216979980e+02,4.294157028198242188e-01,3.217379748821258545e-01,3.755768388509750366e-01,5.383886396884918213e-02,3.755768449367330453e-01,5.383886305805219569e-02,2.455874770496306592e-01,1.407112593620980334e+01,8.140943646430969238e-01,-9.898543357849121094e-04
1.246852722167968750e+02,4.303869903087615967e-01,3.390428721904754639e-01,3.847149312496185303e-01,4.567205905914306641e-02,3.847149321592011062e-01,4.567206595807263986e-02,3.164272792523616928e-01,1.812994762396784409e+01,8.140943646430969238e-01,-9.898543357849121094e-04
1.246903450489044189e+02,4.313672482967376709e-01,3.559920191764831543e-01,3.936796337366104126e-01,3.768761456012725830e-02,3.936796256705950015e-01,3.768761093864397838e-02,3.164272792523616928e-01,1.812994762396784409e+01,8.141725063323974609e-01,-9.117126464843750000e-04
1.246955962181091309e+02,4.323545992374420166e-01,3.725318312644958496e-01,4.024432152509689331e-01,2.991138398647308350e-02,4.024432130558019960e-01,2.991138109848709772e-02,3.164272792523616928e-01,1.812994762396784409e+01,8.141725063323974609e-01,-9.117126464843750000e-04
1.247005028724670410e+02,4.333571195602416992e-01,3.887703120708465576e-01,4.110637158155441284e-01,2.229340374469757080e-02,4.110637168902591121e-01,2.229341206551402332e-02,3.164272792523616928e-01,1.812994762396784409e+01,8.144088983535766602e-01,-6.753206253051757812e-04
1.247053096294403076e+02,4.343528151512145996e-01,4.043357968330383301e-01,4.193443059921264648e-01,1.500850915908813477e-02,4.193443192968025479e-01,1.500850967090788975e-02,3.792350441660890525e-01,2.172856747417427670e+01,8.145207166671752930e-01,-5.635023117065429688e-04
1.247105655670166016e+02,4.353639781475067139e-01,4.195617437362670898e-01,4.274628609418869019e-01,7.901117205619812012e-03,4.274628569307002968e-01,7.901121808477906683e-03,3.792350441660890525e-01,2.172856747417427670e+01,8.145207166671752930e-01,-5.635023117065429688e-04
1.247153828144073486e+02,4.363645315170288086e-01,4.340449571609497070e-01,4.352047443389892578e-01,1.159787178039550781e-03,4.352047513756442942e-01,1.159791574667973224e-03,3.792350441660890525e-01,2.172856747417427670e+01,8.145207166671752930e-01,-5.635023117065429688e-04
1.247204449176788330e+02,4.373798668384552002e-01,4.373798668384552002e-01,4.373798668384552002e-01,0.000000000000000000e+00,4.373798787041208169e-01,0.000000000000000000e+00,3.792350441660890525e-01,2.172856747417427670e+01,8.147349357604980469e-01,-3.492832183837890625e-04
1.247255301475524902e+02,4.384056925773620605e-01,4.384056925773620605e-01,4.384056925773620605e-01,0.000000000000000000e+00,4.384056976434471120e-01,0.000000000000000000e+00,4.300948484122252280e-01,2.464261960433942278e+01,8.147349357604980469e-01,-3.492832183837890625e-04
1.247305521965026855e+02,4.394341111183166504e-01,4.394341111183166504e-01,4.394341111183166504e-01,0.000000000000000000e+00,4.394341252120842478e-01,0.000000000000000000e+00,4.300948484122252280e-01,2.464261960433942278e+01,8.149213194847106934e-01,-1.628994941711425781e-04
1.247353861331939697e+02,4.404657781124114990e-01,4.404657781124114990e-01,4.404657781124114990e-01,0.000000000000000000e+00,4.404657650726129803e-01,0.000000000000000000e+00,4.300948484122252280e-01,2.464261960433942278e+01,8.148549795150756836e-01,-2.292394638061523438e-04
1.247402424812316895e+02,4.415032267570495605e-01,4.415032267570495605e-01,4.415032267570495605e-01,0.000000000000000000e+00,4.415032228163639494e-01,0.000000000000000000e+00,4.300948484122252280e-01,2.464261960433942278e+01,8.148549795150756836e-01,-2.292394638061523438e-04
1.247453043460845947e+02,4.425494074821472168e-01,4.425494074821472168e-01,4.425494074821472168e-01,0.000000000000000000e+00,4.425494081753216236e-01,0.000000000000000000e+00,4.707826918091341240e-01,2.697386130847153751e+01,8.147246837615966797e-01,-3.595352172851562500e-04
1.247503793239593506e+02,4.435951411724090576e-01,4.435951411724090576e-01,4.435951411724090576e-01,0.000000000000000000e+00,4.435951560483958334e-01,0.000000000000000000e+00,4.707826918091341240e-01,2.697386130847153751e+01,8.147246837615966797e-01,-3.595352172851562500e-04
1.247553308010101318e+02,4.446481466293334961e-01,4.446481466293334961e-01,4.446481466293334961e-01,0.000000000000000000e+00,4.446481513313637612e-01,0.000000000000000000e+00,4.707826918091341240e-01,2.697386130847153751e+01,8.144100904464721680e-01,-6.741285324096679688e-04
1.247602357864379883e+02,4.457067549228668213e-01,4.457067549228668213e-01,4.457067549228668213e-01,0.000000000000000000e+00,4.457067639466573139e-01,0.000000000000000000e+00,4.707826918091341240e-01,2.697386130847153751e+01,8.144100904464721680e-01,-6.741285324096679688e-04
1.247653620243072510e+02,4.467755854129791260e-01,4.467755854129791260e-01,4.467755854129791260e-01,0.000000000000000000e+00,4.467755858759333010e-01,0.000000000000000000e+00,5.045601511569698383e-01,2.890916717177723427e+01,8.144100904464721680e-01,-6.741285324096679688e-04
1.247703328132629395e+02,4.478459060192108154e-01,4.478459060192108154e-01,4.478459060192108154e-01,0.000000000000000000e+00,4.478459148765011610e-01,0.000000000000000000e+00,5.045601511569698383e-01,2.890916717177723427e+01,8.143891692161560059e-01,-6.950497627258300781e-04
1.247754817008972168e+02,4.489116072654724121e-01,4.489116072654724121e-01,4.489116072654724121e-01,0.000000000000000000e+00,4.489116139326231325e-01,0.000000000000000000e+00,5.045601511569698383e-01,2.890916717177723427e+01,8.144937157630920410e-01,-5.905032157897949219e-04
1.247804911136627197e+02,4.499933719635009766e-01,4.499933719635009766e-01,4.499933719635009766e-01,0.000000000000000000e+00,4.499933737633178832e-01,0.000000000000000000e+00,5.045601511569698383e-01,2.890916717177723427e+01,8.144937157630920410e-01,-5.905032157897949219e-04
1.247854938507080078e+02,4.510876238346099854e-01,4.510876238346099854e-01,4.510876238346099854e-01,0.000000000000000000e+00,4.510876237866781602e-01,0.000000000000000000e+00,5.315821186352384098e-01,3.045741186242178955e+01,8.146937489509582520e-01,-3.904700279235839844e-04
1.247903637886047363e+02,4.521597027778625488e-01,4.521597027778625488e-01,4.521597027778625488e-01,0.000000000000000000e+00,4.521596924058136624e-01,0.000000000000000000e+00,5.315821186352384098e-01,3.045741186242178955e+01,8.146937489509582520e-01,-3.904700279235839844e-04
1.247953560352325439e+02,4.532482028007507324e-01,4.532482028007507324e-01,4.532482028007507324e-01,0.000000000000000000e+00,4.532481950459499864e-01,0.000000000000000000e+00,5.315821186352384098e-01,3.045741186242178955e+01,8.149291276931762695e-01,-1.550912857055664062e-04
1.248002870082855225e+02,4.543488323688507080e-01,4.543488323688507080e-01,4.543488323688507080e-01,0.000000000000000000e+00,4.543488363473038305e-01,0.000000000000000000e+00,5.315821186352384098e-01,3.045741186242178955e+01,8.149291276931762695e-01,-1.550912857055664062e-04
1.248053791522979736e+02,4.554449617862701416e-01,4.554449617862701416e-01,4.554449617862701416e-01,0.000000000000000000e+00,4.554449691655106380e-01,0.000000000000000000e+00,5.535064887754304053e-01,3.171358573993743590e+01,8.150478005409240723e-01,-3.641843795776367188e-05
1.248103737831115723e+02,4.565432071685791016e-01,4.565432071685791016e-01,4.565432071685791016e-01,0.000000000000000000e+00,4.565431974275900862e-01,0.000000000000000000e+00,5.535064887754304053e-01,3.171358573993743590e+01,8.150478005409240723e-01,-3.641843795776367188e-05
1.248154401779174805e+02,4.576503932476043701e-01,4.576503932476043701e-01,4.576503932476043701e-01,0.000000000000000000e+00,4.576503814989845709e-01,0.000000000000000000e+00,5.535064887754304053e-01,3.171358573993743590e+01,8.151621818542480469e-01,7.796287536621093750e-05
1.248204209804534912e+02,4.587592184543609619e-01,4.587592184543609619e-01,4.587592184543609619e-01,0.000000000000000000e+00,4.587592105573282120e-01,0.000000000000000000e+00,5.535064887754304053e-01,3.171358573993743590e+01,8.151621818542480469e-01,7.796287536621093750e-05
1.248255405426025391e+02,4.598777592182159424e-01,4.598777592182159424e-01,4.598777592182159424e-01,0.000000000000000000e+00,4.598777584100650073e-01,0.000000000000000000e+00,5.707391887300068412e-01,3.270094671694995014e+01,8.152047395706176758e-01,1.205205917358398438e-04
1.248305513858795166e+02,4.609907865524291992e-01,4.609907865524291992e-01,4.609907865524291992e-01,0.000000000000000000e+00,4.609907731344266568e-01,0.000000000000000000e+00,5.707391887300068412e-01,3.270094671694995014e+01,8.152047395706176758e-01,1.205205917358398438e-04
1.248356115818023682e+02,4.621206521987915039e-01,4.621206521987915039e-01,4.621206521987915039e-01,0.000000000000000000e+00,4.621206619616075040e-01,0.000000000000000000e+00,5.707391887300068412e-01,3.270094671694995014e+01,8.151186704635620117e-01,3.445148468017578125e-05
1.248405914306640625e+02,4.632415175437927246e-01,4.632415175437927246e-01,4.632415175437927246e-01,0.000000000000000000e+00,4.632415122911888727e-01,0.000000000000000000e+00,5.707391887300068412e-01,3.270094671694995014e+01,8.151186704635620117e-01,3.445148468017578125e-05
1.248457281589508057e+02,4.643731415271759033e-01,4.643731415271759033e-01,4.643731415271759033e-01,0.000000000000000000e+00,4.643731457282237463e-01,0.000000000000000000e+00,5.707391887300068412e-01,3.270094671694995014e+01,8.150208592414855957e-01,-6.335973739624023438e-05
1.248504483699798584e+02,4.655018746852874756e-01,4.655018746852874756e-01,4.655018746852874756e-01,0.000000000000000000e+00,4.655018648675428028e-01,0.000000000000000000e+00,5.707391887300068412e-01,3.270094671694995014e+01,8.150208592414855957e-01,-6.335973739624023438e-05
1.248552863597869873e+02,4.666301310062408447e-01,4.666301310062408447e-01,4.666301310062408447e-01,0.000000000000000000e+00,4.666301181450530633e-01,0.000000000000000000e+00,5.707391887300068412e-01,3.270094671694995014e+01,8.150731921195983887e-01,-1.102685928344726562e-05
1.248602650165557861e+02,4.677703678607940674e-01,4.677703678607940674e-01,4.677703678607940674e-01,0.000000000000000000e+00,4.677703704481973590e-01,0.000000000000000000e+00,5.707391887300068412e-01,3.270094671694995014e+01,8.150731921195983887e-01,-1.102685928344726562e-05
1.248653032779693604e+02,4.689122438430786133e-01,4.689122438430786133e-01,4.689122438430786133e-01,0.000000000000000000e+00,4.689122514760088456e-01,0.000000000000000000e+00,5.845253486936680121e-01,3.349083549855996722e+01,8.151686787605285645e-01,8.445978164672851562e-05
1.248702535629272461e+02,4.700526595115661621e-01,4.700526595115661621e-01,4.700526595115661621e-01,0.000000000000000000e+00,4.700526504267896200e-01,0.000000000000000000e+00,5.845253486936680121e-01,3.349083549855996722e+01,8.151686787605285645e-01,8.445978164672851562e-05
1.248755733966827393e+02,4.712224304676055908e-01,4.712224304676055908e-01,4.712224304676055908e-01,0.000000000000000000e+00,4.712224314715705020e-01,0.000000000000000000e+00,5.845253486936680121e-01,3.349083549855996722e+01,8.152115345001220703e-01,1.273155212402343750e-04
1.248804342746734619e+02,4.723743796348571777e-01,4.723743796348571777e-01,4.723743796348571777e-01,0.000000000000000000e+00,4.723743892331029315e-01,0.000000000000000000e+00,5.845253486936680121e-01,3.349083549855996722e+01,8.152115345001220703e-01,1.273155212402343750e-04
1.248852493762969971e+02,4.734906554222106934e-01,4.734906554222106934e-01,4.734906554222106934e-01,0.000000000000000000e+00,4.734906634546678372e-01,0.000000000000000000e+00,5.964746651373282749e-01,3.417548089884797236e+01,8.151994347572326660e-01,1.152157783508300781e-04
1.248902111053466797e+02,4.746433794498443604e-01,4.746433794498443604e-01,4.746433794498443604e-01,0.000000000000000000e+00,4.746433698118425193e-01,0.000000000000000000e+00,5.964746651373282749e-01,3.417548089884797236e+01,8.151994347572326660e-01,1.152157783508300781e-04
1.248954911231994629e+02,4.757986664772033691e-01,4.757986664772033691e-01,4.757986664772033691e-01,0.000000000000000000e+00,4.757986601325153164e-01,0.000000000000000000e+00,5.964746651373282749e-01,3.417548089884797236e+01,8.151423931121826172e-01,5.817413330078125000e-05
1.249005281925201416e+02,4.769556522369384766e-01,4.769556522369384766e-01,4.769556522369384766e-01,0.000000000000000000e+00,4.769556605995562970e-01,0.000000000000000000e+00,5.964746651373282749e-01,3.417548089884797236e+01,8.151423931121826172e-01,5.817413330078125000e-05
1.249052855968475342e+02,4.781184196472167969e-01,4.781184196472167969e-01,4.781184196472167969e-01,0.000000000000000000e+00,4.781184141514085439e-01,0.000000000000000000e+00,6.060341182922565073e-01,3.472319721907837931e+01,8.149085044860839844e-01,-1.757144927978515625e-04
1.249102892875671387e+02,4.792807996273040771e-01,4.792807996273040771e-01,4.792807996273040771e-01,0.000000000000000000e+00,4.792807974914173874e-01,0.000000000000000000e+00,6.060341182922565073e-01,3.472319721907837931e+01,8.149085044860839844e-01,-1.757144927978515625e-04
1.249153308868408203e+02,4.804349839687347412e-01,4.804349839687347412e-01,4.804349839687347412e-01,0.000000000000000000e+00,4.804349834478145453e-01,0.000000000000000000e+00,6.060341182922565073e-01,3.472319721907837931e+01,8.146070837974548340e-01,-4.771351814270019531e-04
1.249204626083374023e+02,4.816017150878906250e-01,4.728091359138488770e-01,4.772054255008697510e-01,4.396289587020874023e-03,4.772054322464422960e-01,4.396284639072295386e-03,6.060341182922565073e-01,3.472319721907837931e+01,8.146070837974548340e-01,-4.771351814270019531e-04
1.249252033233642578e+02,4.827712476253509521e-01,4.596253037452697754e-01,4.711982756853103638e-01,1.157297194004058838e-02,4.711982770397755149e-01,1.157298243371107822e-02,6.142952731313533477e-01,3.519652652526270487e+01,8.145795464515686035e-01,-5.046725273132324219e-04
1.249304752349853516e+02,4.839575588703155518e-01,4.456981420516967773e-01,4.648278504610061646e-01,1.912970840930938721e-02,4.648278528730588888e-01,1.912969779407053608e-02,6.142952731313533477e-01,3.519652652526270487e+01,8.145795464515686035e-01,-5.046725273132324219e-04
1.249355225563049316e+02,4.851155281066894531e-01,4.315821230411529541e-01,4.583488255739212036e-01,2.676670253276824951e-02,4.583488221350974223e-01,2.676670565329445153e-02,6.142952731313533477e-01,3.519652652526270487e+01,8.143640756607055664e-01,-7.201433181762695312e-04
1.249404785633087158e+02,4.862903356552124023e-01,4.167525768280029297e-01,4.515214562416076660e-01,3.476887941360473633e-02,4.515214531118530994e-01,3.476887163314165696e-02,6.142952731313533477e-01,3.519652652526270487e+01,8.143640756607055664e-01,-7.201433181762695312e-04
1.249453997611999512e+02,4.874537587165832520e-01,4.015794992446899414e-01,4.445166289806365967e-01,4.293712973594665527e-02,4.445166345116018936e-01,4.293713836171992454e-02,6.212109931602078916e-01,3.559276809521016105e+01,8.139700293540954590e-01,-1.114189624786376953e-03
1.249503936767578125e+02,4.886257052421569824e-01,3.858244419097900391e-01,4.372250735759735107e-01,5.140063166618347168e-02,4.372250762252186673e-01,5.140062824907945527e-02,6.212109931602078916e-01,3.559276809521016105e+01,8.139700293540954590e-01,-1.114189624786376953e-03
1.249555392265319824e+02,4.898013770580291748e-01,3.695625662803649902e-01,4.296819716691970825e-01,6.011940538883209229e-02,4.296819719233587742e-01,6.011941662747252724e-02,6.212109931602078916e-01,3.559276809521016105e+01,8.135334253311157227e-01,-1.550793647766113281e-03
1.249606239795684814e+02,4.909807145595550537e-01,3.528102934360504150e-01,4.218955039978027344e-01,6.908521056175231934e-02,4.218955097395378773e-01,6.908521730499041225e-02,6.212109931602078916e-01,3.559276809521016105e+01,8.135334253311157227e-01,-1.550793647766113281e-03
1.249655637741088867e+02,4.921572208404541016e-01,3.356791436672210693e-01,4.139181822538375854e-01,7.823903858661651611e-02,4.139181835935019649e-01,7.823904530349146125e-02,6.181532767711319654e-01,3.541757385116812884e+01,8.130941390991210938e-01,-1.990079879760742188e-03
1.249702582359313965e+02,4.933326840400695801e-01,3.181650042533874512e-01,4.057488441467285156e-01,8.758383989334106445e-02,4.057488438718596102e-01,8.758384583331516038e-02,6.181532767711319654e-01,3.541757385116812884e+01,8.130941390991210938e-01,-1.990079879760742188e-03
1.249754383563995361e+02,4.945048689842224121e-01,3.003235757350921631e-01,3.974142223596572876e-01,9.709064662456512451e-02,3.974142210467153102e-01,9.709064864212550716e-02,6.181532767711319654e-01,3.541757385116812884e+01,8.129026889801025391e-01,-2.181529998779296875e-03
1.249804952144622803e+02,4.956872463226318359e-01,2.819670736789703369e-01,3.888271600008010864e-01,1.068600863218307495e-01,3.888271571700627760e-01,1.068600895289758129e-01,6.181532767711319654e-01,3.541757385116812884e+01,8.129026889801025391e-01,-2.181529998779296875e-03
1.249854431152343750e+02,4.968588948249816895e-01,2.634414136409759521e-01,3.801501542329788208e-01,1.167087405920028687e-01,3.801501495588500701e-01,1.167087412613473929e-01,6.034352573567861588e-01,3.457429345593450876e+01,8.125178813934326172e-01,-2.566337585449218750e-03
1.249905173778533936e+02,4.980360269546508789e-01,2.445132583379745483e-01,3.712746426463127136e-01,1.267613843083381653e-01,3.712746472630785721e-01,1.267613876155458397e-01,6.034352573567861588e-01,3.457429345593450876e+01,8.125178813934326172e-01,-2.566337585449218750e-03
1.249953143596649170e+02,4.992152154445648193e-01,2.252568453550338745e-01,3.622360303997993469e-01,1.369791850447654724e-01,3.622360241281246118e-01,1.369791828246064436e-01,6.034352573567861588e-01,3.457429345593450876e+01,8.125178813934326172e-01,-2.566337585449218750e-03
1.250003473758697510e+02,5.003917813301086426e-01,2.057690918445587158e-01,3.530804365873336792e-01,1.473113447427749634e-01,3.530804531499429078e-01,1.473113554614745302e-01,6.034352573567861588e-01,3.457429345593450876e+01,8.122688531875610352e-01,-2.815365791320800781e-03
1.250052475929260254e+02,5.015653967857360840e-01,1.860810369253158569e-01,3.438232168555259705e-01,1.577421799302101135e-01,3.438232164129791935e-01,1.577421820454282253e-01,5.778550147343386456e-01,3.310865351474760132e+01,8.121407032012939453e-01,-2.943515777587890625e-03
1.250102732181549072e+02,5.027426481246948242e-01,1.661022007465362549e-01,3.344224244356155396e-01,1.683202236890792847e-01,3.344224342788301718e-01,1.683202350846494111e-01,5.778550147343386456e-01,3.310865351474760132e+01,8.121407032012939453e-01,-2.943515777587890625e-03
1.250153450965881348e+02,5.039145946502685547e-01,1.461022049188613892e-01,3.250083997845649719e-01,1.789061948657035828e-01,3.250083933001392533e-01,1.789061941059585104e-01,5.778550147343386456e-01,3.310865351474760132e+01,8.117386698722839355e-01,-3.345549106597900391e-03
1.250204005241394043e+02,5.050922036170959473e-01,1.261021941900253296e-01,3.155971989035606384e-01,1.894950047135353088e-01,3.155972111506887279e-01,1.894950119565079472e-01,5.778550147343386456e-01,3.310865351474760132e+01,8.117386698722839355e-01,-3.345549106597900391e-03
1.250252618789672852e+02,5.062754750251770020e-01,1.061021983623504639e-01,3.061888366937637329e-01,2.000866383314132690e-01,3.061888324080454526e-01,2.000866332138646619e-01,5.405170319696386283e-01,3.096934468679808461e+01,8.114956617355346680e-01,-3.588557243347167969e-03
1.250304341316223145e+02,5.074458718299865723e-01,8.610220253467559814e-02,2.967740371823310852e-01,2.106718346476554871e-01,2.967740315922250405e-01,2.106718323980441843e-01,5.405170319696386283e-01,3.096934468679808461e+01,8.114956617355346680e-01,-3.588557243347167969e-03
1.250353724956512451e+02,5.086222290992736816e-01,6.610219925642013550e-02,2.873622141778469086e-01,2.212600149214267731e-01,2.873622099025222587e-01,2.212600107083413925e-01,5.405170319696386283e-01,3.096934468679808461e+01,8.114010691642761230e-01,-3.683149814605712891e-03
1.250405025482177734e+02,5.098038911819458008e-01,4.610219970345497131e-02,2.779530454427003860e-01,2.318508457392454147e-01,2.779530569888283842e-01,2.318508577946476190e-01,5.405170319696386283e-01,3.096934468679808461e+01,8.114010691642761230e-01,-3.683149814605712891e-03
1.250452320575714111e+02,5.109761357307434082e-01,2.610219828784465790e-02,2.685391670092940331e-01,2.424369687214493752e-01,2.685391547610391227e-01,2.424369555668583198e-01,4.900913032002110481e-01,2.808016324943847053e+01,8.112857937812805176e-01,-3.798425197601318359e-03
1.250502321720123291e+02,5.121494531631469727e-01,6.102199200540781021e-03,2.591258261818438768e-01,2.530236269813030958e-01,2.591258288554732503e-01,2.530236296612924929e-01,4.900913032002110481e-01,2.808016324943847053e+01,8.112857937812805176e-01,-3.798425197601318359e-03
1.250551986694335938e+02,5.133151412010192871e-01,-1.389780081808567047e-02,2.497086701914668083e-01,2.636064710095524788e-01,2.497086675548528534e-01,2.636064683606721415e-01,4.900913032002110481e-01,2.808016324943847053e+01,8.111472129821777344e-01,-3.937005996704101562e-03
1.250603587627410889e+02,5.144861936569213867e-01,-3.389780223369598389e-02,2.402941957116127014e-01,2.741919979453086853e-01,2.402941853857711585e-01,2.741919861915903534e-01,4.900913032002110481e-01,2.808016324943847053e+01,8.111472129821777344e-01,-3.937005996704101562e-03
1.250653893947601318e+02,5.156639218330383301e-01,-5.389780178666114807e-02,2.308830600231885910e-01,2.847808618098497391e-01,2.308830723789207229e-01,2.847808731847399355e-01,4.900913032002110481e-01,2.808016324943847053e+01,8.112464547157287598e-01,-3.837764263153076172e-03
1.250703785419464111e+02,5.168325304985046387e-01,-7.389780133962631226e-02,2.214673645794391632e-01,2.953651659190654755e-01,2.214673573142845187e-01,2.953651581201037768e-01,4.900913032002110481e-01,2.808016324943847053e+01,8.112464547157287598e-01,-3.837764263153076172e-03
1.250754868984222412e+02,5.179917812347412109e-01,-9.389779716730117798e-02,2.120469920337200165e-01,3.059447892010211945e-01,2.120470027046924277e-01,3.059448035105116204e-01,4.900913032002110481e-01,2.808016324943847053e+01,8.113299608230590820e-01,-3.754258155822753906e-03
1.250802562236785889e+02,5.191606283187866211e-01,-1.138978004455566406e-01,2.026314139366149902e-01,3.165292143821716309e-01,2.026314102733660361e-01,3.165292110791853020e-01,4.900913032002110481e-01,2.808016324943847053e+01,8.113299608230590820e-01,-3.754258155822753906e-03
1.250856983661651611e+02,5.203467607498168945e-01,-1.338977962732315063e-01,1.932244822382926941e-01,3.271222785115242004e-01,1.932244948370523130e-01,3.271222956428715412e-01,4.276613968391156928e-01,2.450319309955077429e+01,8.111817836761474609e-01,-3.902435302734375000e-03
1.250905649662017822e+02,5.214923620223999023e-01,-1.538978070020675659e-01,1.837972775101661682e-01,3.376950845122337341e-01,1.837972715651869093e-01,3.376950723710061553e-01,4.276613968391156928e-01,2.450319309955077429e+01,8.111817836761474609e-01,-3.902435302734375000e-03
1.250956699848175049e+02,5.226513743400573730e-01,-1.738978028297424316e-01,1.743767857551574707e-01,3.482745885848999023e-01,1.743767990344906038e-01,3.482745998403098397e-01,4.276613968391156928e-01,2.450319309955077429e+01,8.112253546714782715e-01,-3.858864307403564453e-03
1.251004805564880371e+02,5.238135457038879395e-01,-1.938977986574172974e-01,1.649578735232353210e-01,3.588556721806526184e-01,1.649578581853293757e-01,3.588556589911486294e-01,4.276613968391156928e-01,2.450319309955077429e+01,8.112253546714782715e-01,-3.858864307403564453e-03
1.251053857803344727e+02,5.249758958816528320e-01,-2.138977944850921631e-01,1.555390506982803345e-01,3.694368451833724976e-01,1.555390623280200058e-01,3.694368631338392217e-01,3.577757215077261299e-01,2.049903885464062014e+01,8.113793134689331055e-01,-3.704905509948730469e-03
1.251104724407196045e+02,5.261316299438476562e-01,-2.338978052139282227e-01,1.461169123649597168e-01,3.800147175788879395e-01,1.461169189465962859e-01,3.800147197524154086e-01,3.577757215077261299e-01,2.049903885464062014e+01,8.113793134689331055e-01,-3.704905509948730469e-03
1.251153004169464111e+02,5.272639989852905273e-01,-2.538977861404418945e-01,1.366831064224243164e-01,3.905808925628662109e-01,1.366831114378588008e-01,3.905809122436779690e-01,3.577757215077261299e-01,2.049903885464062014e+01,8.113793134689331055e-01,-3.704905509948730469e-03
1.251204094886779785e+02,5.284168124198913574e-01,-2.738977968692779541e-01,1.272595077753067017e-01,4.011573046445846558e-01,1.272595106429824929e-01,4.011573114488017899e-01,3.577757215077261299e-01,2.049903885464062014e+01,8.115233182907104492e-01,-3.560900688171386719e-03
1.251253314018249512e+02,5.295644402503967285e-01,-2.938978075981140137e-01,1.178333163261413574e-01,4.117311239242553711e-01,1.178333283417955235e-01,4.117311291476147828e-01,2.816186348425240293e-01,1.613555920871250038e+01,8.115233182907104492e-01,-3.560900688171386719e-03
1.251302943229675293e+02,5.307043194770812988e-01,-3.138977885246276855e-01,1.084032654762268066e-01,4.223010540008544922e-01,1.084032698087424584e-01,4.223010706145616799e-01,2.816186348425240293e-01,1.613555920871250038e+01,8.116815686225891113e-01,-3.402650356292724609e-03
1.251352272033691406e+02,5.318373441696166992e-01,-3.338977992534637451e-01,9.896977245807647705e-02,4.328675717115402222e-01,9.896976441417229542e-02,4.328675652199916457e-01,2.816186348425240293e-01,1.613555920871250038e+01,8.120126128196716309e-01,-3.071606159210205078e-03
1.251402854919433594e+02,5.329762697219848633e-01,-3.517591059207916260e-01,9.060858190059661865e-02,4.423676878213882446e-01,9.060856877524919861e-02,4.423676838966680847e-01,2.816186348425240293e-01,1.613555920871250038e+01,8.120126128196716309e-01,-3.071606159210205078e-03
1.251452133655548096e+02,5.341157317161560059e-01,-3.685804903507232666e-01,8.276762068271636963e-02,4.513481110334396362e-01,8.276762823774104494e-02,4.513481254378661212e-01,1.998308267951175998e-01,1.144946299197000172e+01,8.122370839118957520e-01,-2.847135066986083984e-03
1.251504333019256592e+02,5.352491140365600586e-01,-3.849062919616699219e-01,7.517141103744506836e-02,4.600777029991149902e-01,7.517141363738064075e-02,4.600777138561538693e-01,1.998308267951175998e-01,1.144946299197000172e+01,8.122370839118957520e-01,-2.847135066986083984e-03
1.251554412841796875e+02,5.363710522651672363e-01,-4.006473422050476074e-01,6.786185503005981445e-02,4.685091972351074219e-01,6.786184951549149857e-02,4.685091817954757376e-01,1.998308267951175998e-01,1.144946299197000172e+01,8.124129772186279297e-01,-2.671241760253906250e-03
1.251605694293975830e+02,5.375030636787414551e-01,-4.160859882831573486e-01,6.070853769779205322e-02,4.767945259809494019e-01,6.070854408459603474e-02,4.767945428943985986e-01,1.998308267951175998e-01,1.144946299197000172e+01,8.124129772186279297e-01,-2.671241760253906250e-03
1.251653168201446533e+02,5.386225581169128418e-01,-4.308927059173583984e-01,5.386492609977722168e-02,4.847576320171356201e-01,5.386494277055617341e-02,4.847576402369203619e-01,1.141520339571019949e-01,6.540429768576002445e+00,8.125559687614440918e-01,-2.528250217437744141e-03
1.251704163551330566e+02,5.397402644157409668e-01,-4.451973438262939453e-01,4.727146029472351074e-02,4.924688041210174561e-01,4.727145225106624271e-02,4.924688101337209578e-01,1.141520339571019949e-01,6.540429768576002445e+00,8.125559687614440918e-01,-2.528250217437744141e-03
1.251753711700439453e+02,5.408513545989990234e-01,-4.589235186576843262e-01,4.096391797065734863e-02,4.998874366283416748e-01,4.096390920521952861e-02,4.998874298768705704e-01,1.141520339571019949e-01,6.540429768576002445e+00,8.126432299613952637e-01,-2.440989017486572266e-03
1.251802823543548584e+02,5.419690012931823730e-01,-4.722132086753845215e-01,3.487789630889892578e-02,5.070911049842834473e-01,3.487788981005694039e-02,5.070910839417618332e-01,1.141520339571019949e-01,6.540429768576002445e+00,8.126432299613952637e-01,-2.440989017486572266e-03
1.251852698326110840e+02,5.430766344070434570e-01,-4.848517477512359619e-01,2.911244332790374756e-02,5.139641910791397095e-01,2.911243502572041786e-02,5.139641819905123032e-01,2.904200717752455918e-02,1.663984439860801468e+00,8.127366304397583008e-01,-2.347588539123535156e-03
