% # columns="iteration, evaluation, void, void, void, xmean", seed=482608, Mon Oct 13 21:19:36 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 13 0 0 0 0.4723978494585784 -0.4357789954806859 0.39035675523754615 0.377096577651545 0.5450381999297546 -0.32970285626626367 0.4790145847854942 0.2346215486309129 0.8370144667319043 -0.09269392938651907 0.6090891459824009 0.320538808680308 0.4541721165243232 -0.5254481429058117 0.6503410533080263 0.17641294606730062 0.6842370672350819 0.5257906238695707 0.8931476865120301 -0.372331597342367 0.9778859744982846 0.061081325718106066 0.6490997724044836 0.32491492263679106
2 26 0 0 0 0.4295191852596907 -0.47786018343028935 0.43737084314957136 0.3925079163654971 0.440467188022583 -0.256640449038679 0.41679089114037715 0.19729841823474478 0.7939827317123778 -0.14632638632732659 0.6087880052166957 0.2866539129995689 0.5277461909323439 -0.4179508870979985 0.5622561196365904 0.025579502573486047 0.8120134272880328 0.5386103523777412 1.0378609968099783 -0.31982255334407883 0.9635530035029208 -0.001286397970061008 0.53029377660209 0.2867440989140416
3 39 0 0 0 0.3432458644684445 -0.38838389286493386 0.3085245150025621 0.17664353801218624 0.2794303783159646 -0.14545227156848017 0.39873331457196765 0.2742348354276065 0.6223531503789808 -0.1642065794333343 0.6329877973645982 0.2901764211835876 0.4600732670063275 -0.445253829901926 0.5177058545169412 -0.08709833751721986 0.6720563631304265 0.47629409781643245 1.0339699436665635 -0.3040656328576717 1.0603936616454985 0.06399298506583014 0.3451569545092074 0.338318498271766
4 52 0 0 0 0.4734678123089486 -0.35057579808148526 0.34603234980179026 0.1212264109610079 0.47020043500084385 0.06626878537538305 0.45471661822483245 0.05921732673893654 0.7057192157732931 -0.08706521194384793 0.7137251409608452 0.32452060630067603 0.6111368663818005 -0.276349432738693 0.503951774002255 0.022934339834354216 0.5860577223915134 0.4422707680315091 0.9978402396518934 -0.2772301886876871 1.0189229076783786 0.1532450056655925 0.36598166777785174 0.3674152595380279
5 65 0 0 0 0.606662313052118 -0.40499439038654744 0.4791363471185725 0.2624901241625444 0.6129425930801675 0.10845360125508058 0.528188203798691 0.24788121848913036 0.9147507080691281 -0.13081881553763966 0.6608960519936586 0.32488461505252547 0.5661463652587374 -0.16580579845628649 0.40993006250798897 -0.10448195624569656 0.5730722645232258 0.454193316852491 0.9770433552516148 -0.2674625159782962 0.9149321795704863 0.0889878917403705 0.34671701482826844 0.2936048876824704
6 78 0 0 0 0.608859018964752 -0.40723548037388996 0.4682583372195432 0.22385567493620517 0.584117864081304 -0.009122189439668638 0.5261760865712066 0.2744108522382391 0.857783409587145 -0.20653897885803238 0.7653992505966343 0.2570728005666212 0.5026467700774512 -0.3076419853282923 0.5193400158992977 -0.057904911291721234 0.45382506241304627 0.2796121210272924 0.7849457648578502 -0.22272430812641675 0.8856975420095051 0.22951134430452672 0.2215454822920312 0.22394546573820276
7 91 0 0 0 0.6505908430234191 -0.32559970717796466 0.4808095986703781 0.1738705099355302 0.65924894947699 -0.14087987932268903 0.6431964730913042 0.37457056512122566 0.933761904153281 -0.33188851150749005 0.7800893302443992 0.27700777757716316 0.6591272772818221 -0.19415102513194418 0.6063051693327286 -0.08344858933784687 0.42963053720550837 0.19789685390681594 0.7945482824692663 -0.2782758976137543 0.8229507676759402 0.25217111949755866 0.2836135005939694 0.26381384742367553
8 104 0 0 0 0.5718145073657755 -0.2895690458469398 0.6895163040193971 0.17904559792414526 0.7335889461103356 -0.17395326914673373 0.6522876638727858 0.25783242030495684 0.9061502893064064 -0.3507715547041437 0.7691227264426435 0.18870978215187703 0.7769938140631701 -0.27141775807318125 0.6094881610057115 -0.08690500788830462 0.2579497878439671 0.17044276978318096 0.7059507519581197 -0.2893678594173822 0.7362868096672546 0.17981923918154485 0.49608568825857413 0.29873311846629363
9 117 0 0 0 0.5454809789960655 -0.2528144531409491 0.5677203303132277 0.12270266874768741 0.7964645412623461 -0.15203258273489054 0.5841491965455872 0.2886463629553139 0.9142899139351071 -0.19733100351255534 0.8441292656541792 0.13911072335297914 0.6734730022432718 -0.24696969060660068 0.6191083581648177 -0.028510661290443818 0.3454934091007286 0.12094705761029098 0.6580412041697057 -0.22377137451451684 0.7397902476117972 0.22655608862057464 0.6031725358528205 0.31414360347897735
10 130 0 0 0 0.6149274321996108 -0.21143293613824354 0.6649274732427864 0.18384780759799266 0.7214220859192774 -0.09629352951468154 0.6427304502948479 0.24694673373779213 0.8473272825202814 -0.20060733058183394 0.7823130581757004 0.1898674109530779 0.6220671200059322 -0.32398810833333896 0.7006852235616864 0.0719196977814646 0.3181151448993256 -0.01866692728970219 0.4960275300018684 -0.26764844403373367 0.7042518722809716 0.2824648686171284 0.6368733341569 0.2664664299161181
