% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=482608, Mon Oct 13 21:19:36 2025
1 13 -0.020666857045793102 -0.004084463581956924 0.003808778476624663 0.02608386223761333 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
2 26 -0.027755884658396773 -0.005480167225830652 0.004958332789718771 0.03399994882100684 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
3 39 -0.03680718841596896 -0.006171402779674097 0.007077123935100424 0.04004608897953799 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
4 52 -0.04774056458240114 -0.0074501009441744065 0.007699561597217391 0.03940866986661268 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
5 65 -0.05000271055462035 -0.008670960041701307 0.008559761590367972 0.040458697364964546 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
6 78 -0.050265274319908786 -0.009050530625145992 0.008896918706986431 0.0462271301027614 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
7 91 -0.059555004958943975 -0.01079050598503892 0.011064775341071642 0.0602296094906914 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
8 104 -0.062156015048505354 -0.012662496478612548 0.01338270919846392 0.0605400883966126 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
9 117 -0.06847750927995717 -0.013816241187004596 0.013042834929215142 0.059523794681825636 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
10 130 -0.06939079183771868 -0.014569949594571828 0.012703023488401752 0.0784378290497528 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
11 143 -0.06469375502647086 -0.01763137122117278 0.013763112435606226 0.08542382119238846 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
12 156 -0.07562836943490758 -0.018017135367689972 0.011903410796196378 0.08184910996706488 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
13 169 -0.067848755108656 -0.019186798915036347 0.012954464263619576 0.08369828754572065 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
14 182 -0.09344267938475391 -0.020204397336976297 0.015038812457502777 0.08715925141469218 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
15 195 -0.09677809290077831 -0.02089322892929916 0.015189962157243235 0.09239648193565571 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
16 208 -0.09934038498639895 -0.02312771693666594 0.01644442496186562 0.09694921908107137 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
17 221 -0.09906719970182179 -0.023908376143823788 0.017719804883835677 0.08928916764682807 0.9648685908323884 0.969687523783314 0.977883953648395 0.9865032648060064 0.9945681996895466 0.9959758964242791 0.9974986401552981 0.9982488243457194 0.9988890944067729 0.9991501654479062 0.9999296523680041 1.0004151592186885 1.0011966896592566 1.0014927470843435 1.0021685170640349 1.0024180774238147 1.0038480377092895 1.0039759124922716 1.0064076151091952 1.0072192689783916 1.0099020343887573 1.0146481560390042 1.0174842989264552 1.042881365038405
