% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=482608, Mon Oct 13 21:19:36 2025, <python>{}</python>
1 13 0.1988945363975263 1.0000479178146884 39013.72196554961 3.9013721965549608e+04 150148.01484567218 482667.69342261576 77123.13757565495 114797.15860179832 nan   
2 26 0.18997482140989796 1.0843047527434087 24471.126211162908 2.4471126211162908e+04 201570.82050984542 653106.5119102886 91682.2729765233 157682.1175307089 nan   
3 39 0.18682722677900462 1.1181568838683758 7452.904904205878 7.4529049042058778e+03 111456.58594295953 478345.10908223427 200065.594912815 64751.25996545466 nan   
4 52 0.18230988404217552 1.140667008348692 4594.16160933627 4.5941616093362700e+03 81189.20896808004 535934.7203846814 355202.8289325636 12088.711474222762 nan   
5 65 0.17960579807037297 1.1538322572988111 587.8416509426796 5.8784165094267962e+02 68715.27005081836 315750.98860946944 157285.5432832282 33515.748126067134 nan   
6 78 0.17573831025039585 1.1676319547549125 587.8416509426796 1.3818648645095116e+04 50203.85825401658 441386.7374990143 65845.1032372439 21999.498057907927 nan   
7 91 0.17329615132949214 1.1880804017382796 587.8416509426796 3.5877254519033086e+03 94094.6835766231 287193.90675257595 117764.54705403475 38640.912413127575 nan   
8 104 0.17284438976269967 1.211775688138 16.844738182850666 1.6844738182850666e+01 38495.5329286527 315009.4865504987 53653.88841947244 15441.761911073469 nan   
9 117 0.16748832475334824 1.2217732873756821 16.844738182850666 2.2635108261208295e+01 6414.869450399382 272664.6262979444 64916.20614804094 1363.9721884534033 nan   
10 130 0.16474042015018478 1.2463853458912164 16.844738182850666 2.3124679478816983e+01 9358.048651239296 109889.49791229174 25903.173526609033 48.354932532228105 nan   
11 143 0.1634531003801948 1.2536053085825498 16.844738182850666 2.1806315484861063e+01 489.51611640584576 205499.30264533774 13959.41939706696 28.68268338965748 nan   
12 156 0.15681996240304982 1.2674988835636714 9.318640990735465 9.3186409907354655e+00 1045.7565566683818 27812.785536345844 14108.707928531863 21.98589822476545 nan   
13 169 0.15560179832348342 1.2760686935089507 9.318640990735465 1.6329342350363422e+01 812.6386021939771 92305.35852768135 37906.431993725746 32.225367891353926 nan   
14 182 0.15967493725965465 1.2905396510407208 9.318640990735465 7.3858442479985649e+02 9067.710585223978 246471.04505419816 35669.915343761466 1235.900780980732 nan   
15 195 0.15745970372366502 1.3308283313831635 9.318640990735465 1.2890048645827095e+01 847.9499735082251 139025.0806233952 38250.25869355062 41.383629989888036 nan   
16 208 0.1524860311278174 1.3560902979269556 2.2432706483283575 2.2432706483283575e+00 65.03434290878928 142277.87970480663 18480.917787509967 16.561168341605505 nan   
17 221 0.14579734994540433 1.3785271061372053 2.2432706483283575 7.1015623106882924e+00 5124.581269726842 75223.39808463673 31482.919788797146 17.22073212941089 nan   
18 234 0.13883547892452852 1.376656616233765 2.2432706483283575 4.9607536701768007e+00 1574.5524843205035 78523.70571136169 13433.205925587914 17.685427993496816 nan   
19 247 0.1328152134389968 1.382810998307548 2.1909548708948456 2.1909548708948456e+00 657.6490992960422 52540.10465598373 17021.225107966806 10.35380396051194 nan   
20 260 0.13116220901803682 1.4040424969891663 2.1909548708948456 7.0863757755165881e+00 15.63989210554231 101169.61949263242 754.2768227259398 10.012703698317841 nan   
21 273 0.13132534704270746 1.413468817740185 2.1909548708948456 8.4370177092809513e+00 22.138417924289673 17448.12454211363 1152.6602826958322 10.305331577610398 nan   
22 286 0.12691237677323033 1.410665122597512 2.1909548708948456 3.9769182739576503e+00 13.353008486734998 38646.23862676914 2999.850523462685 10.856614582611197 nan   
23 299 0.11952322074493776 1.4154419466626837 2.1909548708948456 4.7462809919262181e+00 852.9662877888511 202277.46073210464 8725.30755710948 9.54970302395606 nan   
24 312 0.11389745656988881 1.4324911854005349 2.1909548708948456 5.2635040612099608e+00 16.909127979211434 26480.124961651945 350.479101132633 7.974954732641075 nan   
25 325 0.11218810258983478 1.4362290396888409 2.1909548708948456 4.9509493115395582e+00 10.287910786547943 9939.51457239467 292.3909563451586 8.485010437070855 nan   
26 338 0.11015030616682299 1.439131660185886 2.1909548708948456 2.7511944790858189e+00 31.175896827020782 30356.161553270176 3795.9666711696145 7.099696867531581 nan   
27 351 0.10678560999985112 1.4460627184413943 2.1909548708948456 3.0335353865949686e+00 27.19112016195225 41956.01159063531 5150.815057945642 7.969053352350118 nan   
28 364 0.10325116454154273 1.4427426939169279 2.1909548708948456 3.9822393626346351e+00 8.141220835887854 30030.079674662815 1408.7838628905158 6.693916040479996 nan   
29 377 0.10086383181074556 1.4617688975345373 1.5390395312775143 1.5390395312775143e+00 5.0912853860992096 11467.871927684442 492.3650082599513 3.9755532196135412 nan   
30 390 0.09632992292875012 1.4740822407112666 1.5390395312775143 2.5730434896246606e+00 4.886238029787076 50426.959293756525 3.539835690791232 3.1580340207537216 nan   
31 403 0.09490970214741118 1.4777291690971979 1.5390395312775143 1.8072795073393157e+00 3.7350603703642764 2620.689281824475 1.6005572371311354 3.0540703574252968 nan   
32 416 0.09017538256394114 1.4755652100055798 1.5390395312775143 1.9057561627292010e+00 5.50210342763173 8197.621943661825 603.317667186189 2.4216276363283358 nan   
33 429 0.08635306759095121 1.488333571717157 1.5288031753851725 1.5288031753851725e+00 4.811116595429764 11123.219768811728 2560.934459177051 2.9668995132143 nan   
34 442 0.08343181413704545 1.50503158537192 1.5288031753851725 1.6363914689326788e+00 3.17973025861163 33986.77653242254 472.18852293650207 2.7777261741731234 nan   
35 455 0.07944138346526039 1.517690697604183 1.5288031753851725 1.5944261158518083e+00 2.272434110934735 3368.6568249394286 1.7047156148514113 1.7677474671309317 nan   
36 468 0.07601516479245543 1.5213735051849837 1.03443842103003 1.0344384210300299e+00 2.633701231974338 187.84413482151405 3.561573388346838 1.7525694887796601 nan   
37 481 0.07569011866980607 1.5088816560630438 1.03443842103003 1.2903337494547664e+00 4.249379142397547 21234.987169265416 1255.4208858660804 1.804116161995298 nan   
38 494 0.07496292422981736 1.5349119049641735 1.03443842103003 1.8394595312797846e+00 4.020114650221069 510.60267486354434 9.593046044557253 2.607162357220487 nan   
39 507 0.07044923282843343 1.5405194092473373 1.03443842103003 1.3638708851604160e+00 2.9326579852251644 1365.7756053724859 3.137996545878992 1.9175638031935947 nan   
40 520 0.06839511701335536 1.5334900680916859 1.03443842103003 1.2194463980738852e+00 2.062175072580869 14050.083596589866 8.661538536349218 1.7476965685640509 nan   
41 533 0.06724655080319725 1.5145568453824967 1.03443842103003 1.0435063700679379e+00 2.5233909756272124 5759.560254610723 97.16438084791113 1.6366629868675877 nan   
