% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=482608, Mon Oct 13 21:19:36 2025, <python>{}</python>
1 13 0.1988945363975263 0 0 0.19862926748410545 0.19941711305715923 0.19831292419579763 0.19823172834639394 0.19669333502633352 0.19832264294174487 0.19846166570248913 0.1993138778485524 0.19945074556372594 0.1986268512140823 0.19842877322343827 0.19965953167995373 0.19952289428171152 0.1984731929335337 0.19898644249949896 0.19977539666411648 0.19872883629245544 0.19900348133301968 0.19731108091541288 0.19755719121868717 0.19992045096646385 0.19886655237930054 0.19871020564649028 0.19816198253531764
2 26 0.18997482140989796 0 0 0.189092743047836 0.189909387416165 0.18955268903892375 0.18912422892808115 0.1865514653819509 0.1888950581815731 0.18928133737544034 0.19031940445686682 0.19047205109338394 0.18916562166403744 0.18676200457311765 0.19091257718493027 0.1902619511175538 0.18969119945446575 0.18994077626415115 0.19130243486204287 0.18940104984879047 0.18864883749591835 0.1883165051425302 0.1884528041310024 0.19112269257519254 0.18973594691804713 0.1904109252268398 0.18908515195017409
3 39 0.18682722677900462 0 0 0.18610798740619072 0.1870033432671238 0.18661495275146736 0.18605815935069034 0.18482557914307055 0.18630276453200886 0.18511059921653894 0.18718465752898517 0.18727393985027513 0.18630841933440673 0.18311213558693404 0.18597462579720803 0.18658682677709576 0.18573312590157223 0.1848281224692884 0.18875393672733173 0.18729709047773682 0.18524402285866642 0.18375146818739632 0.18343124954054796 0.1869731343250936 0.1870500735036617 0.18955410880273077 0.18568154348693702
4 52 0.18230988404217552 0 0 0.18138119322800889 0.18190294975547328 0.18200030810614162 0.1804096939394825 0.18020554611694356 0.18340634736436884 0.18158423671005505 0.18395827176786345 0.1826287080694813 0.18109470725276655 0.17799314039261654 0.1808173958090173 0.18236322772408659 0.18144688187005312 0.17955134685790394 0.1847392744662519 0.1814254788174326 0.18032921234895827 0.17897550843259274 0.17927379500718085 0.18136733485414458 0.18163410040099964 0.18484284214195934 0.1811501202490162
5 65 0.17960579807037297 0 0 0.17820701670669545 0.1791664954038925 0.17913458169444074 0.1786058035107503 0.177598720711696 0.1819990785754993 0.1784659774123987 0.1809861359994484 0.18011253378568542 0.1765203771054619 0.17501009094020098 0.1783607949537538 0.17980852838963968 0.1796537657575791 0.17747544645520197 0.18283635351090233 0.17820651057390272 0.17623607767885716 0.17639697659669093 0.1762026277996753 0.17860086520159285 0.17981374750257736 0.1820479112869215 0.17729510255437192
6 78 0.17573831025039585 0 0 0.1736825286938762 0.17556568099125056 0.17499141222914805 0.17494002001814138 0.17270975162412547 0.17743219957659925 0.17473132682785586 0.17725068142741748 0.17707255180021364 0.17283581935054473 0.17112382518457037 0.1744147563042264 0.17582147277039764 0.17438875778167565 0.17397496306111926 0.1790221551104618 0.17277173205064147 0.17279292282733605 0.1724312783462043 0.17259700542133136 0.17432436520587305 0.17648624335886326 0.17892720075971494 0.17259597769649723
7 91 0.17329615132949214 0 0 0.17149624269322747 0.1732669316742832 0.1722046440016463 0.17184917327131113 0.17070342352607426 0.1756073785107982 0.17267041541660846 0.17530870219355735 0.17474884408949926 0.17105423025320055 0.16895919295435063 0.17115732308598386 0.1738972791526028 0.1719729812204418 0.17060932001286463 0.17650449256757353 0.16955041350360023 0.17003776222978156 0.16859181136004522 0.16913624685615875 0.17250881367023774 0.17496950206370446 0.17687365246384765 0.16928708452437033
8 104 0.17284438976269967 0 0 0.17175731233176456 0.17229553769527287 0.17307757854950198 0.17130691233567924 0.1697760796945858 0.17474143867229142 0.17086607255333083 0.17438869353958603 0.17335422929394773 0.17060174851719184 0.1685056468115071 0.17103580227015036 0.1737871267902437 0.17174980259160263 0.16978692186108915 0.1765476639910235 0.16963346923009973 0.1700929437702021 0.16861387975015102 0.16843960533386315 0.17217491134853685 0.1754014862035216 0.17662915670075172 0.16682077740663181
9 117 0.16748832475334824 0 0 0.1658101166400917 0.16623411777784936 0.16804787122035778 0.1645856941995837 0.16456156036625721 0.16919535966256177 0.1655125271536372 0.16899612969192973 0.1674383353085728 0.16445323570953213 0.1636517087199501 0.16549695920677104 0.16770924731000245 0.16655468231633347 0.16449942522404884 0.17058398211360198 0.16332820424938765 0.16545653018986406 0.16331516024976542 0.163430108406266 0.1670451458092709 0.16989041376124295 0.17018462333548456 0.16112195380157943
10 130 0.16474042015018478 0 0 0.1631632342993203 0.16310688277593335 0.16604482600944995 0.1614393710514123 0.16173085097686946 0.16584860582030367 0.16299745851673672 0.165106909106256 0.16503965998302822 0.16132624202268303 0.1605646596989104 0.16320392956533286 0.1642393672504906 0.16351223012299826 0.1617882590856863 0.16772700255020714 0.1589756764545797 0.16408857619959283 0.1611549678914469 0.1611616334950167 0.16450247448325744 0.16733269381777813 0.16730754503092662 0.15750158762790273
