t[s],p1_cmd[MPa],p2_cmd[MPa],p1_meas[MPa],p2_meas[MPa],p_sum_cmd[MPa],p_diff_cmd[MPa],p_sum_meas[MPa],p_diff_meas[MPa],dp_sum_dt[MPa/s],dp_diff_dt[MPa/s],theta[rad],theta[deg],z[m],dz[m],dp1_cmd_dt[MPa/s],dp2_cmd_dt[MPa/s]
0.00134182,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738446,6.15267643,0.88151497,0.0,0.0,0.0
0.00667286,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738446,6.15267643,0.88150305,-1.192e-05,0.0,0.0
0.0115912,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738446,6.15267643,0.88150305,-1.192e-05,0.0,0.0
0.01681209,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738446,6.15267643,0.88152319,8.23e-06,0.0,0.0
0.02187276,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738446,6.15267643,0.88152319,8.23e-06,0.0,0.0
0.02680659,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.1073833,6.15260989,0.88149548,-1.949e-05,0.0,0.0
0.03173113,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.1073833,6.15260989,0.88149548,-1.949e-05,0.0,0.0
0.03673244,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.1073833,6.15260989,0.8814857,-2.927e-05,0.0,0.0
0.04179549,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.1073833,6.15260989,0.8814857,-2.927e-05,0.0,0.0
0.04676032,0.34,0.34,0.33145162,0.32925221,0.68000001,0.0,0.66070384,0.00219941,0.0,0.0,0.10738237,6.15255666,0.88147986,-3.511e-05,0.0,0.0
0.05165601,0.34,0.34,0.33145162,0.32925221,0.68000001,0.0,0.66070384,0.00219941,0.0,0.0,0.10738237,6.15255666,0.88147986,-3.511e-05,0.0,0.0
0.05671334,0.34,0.34,0.33145162,0.32925221,0.68000001,0.0,0.66070384,0.00219941,0.0,0.0,0.10738237,6.15255666,0.88149536,-1.961e-05,0.0,0.0
0.06168294,0.34,0.34,0.33145162,0.32925221,0.68000001,0.0,0.66070384,0.00219941,0.0,0.0,0.10738237,6.15255666,0.88149536,-1.961e-05,0.0,0.0
0.06683326,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738163,6.15251408,0.8814863,-2.867e-05,0.0,0.0
0.07181406,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738163,6.15251408,0.8814863,-2.867e-05,0.0,0.0
0.07693553,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738163,6.15251408,0.88150072,-1.425e-05,0.0,0.0
0.08165193,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738163,6.15251408,0.88150072,-1.425e-05,0.0,0.0
0.08662057,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738103,6.15248001,0.88150781,-7.15e-06,0.0,0.0
0.09168983,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738103,6.15248001,0.88150781,-7.15e-06,0.0,0.0
0.0971117,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738103,6.15248001,0.88150793,-7.03e-06,0.0,0.0
0.10190725,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738103,6.15248001,0.88150793,-7.03e-06,0.0,0.0
0.10672069,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738056,6.15245276,0.88149154,-2.342e-05,0.0,0.0
0.11170793,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738056,6.15245276,0.88149154,-2.342e-05,0.0,0.0
0.11673379,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738056,6.15245276,0.88148582,-2.915e-05,0.0,0.0
0.12195301,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10738056,6.15245276,0.88148582,-2.915e-05,0.0,0.0
0.12708855,0.34,0.34,0.33145162,0.32925221,0.68000001,0.0,0.66070384,0.00219941,0.0,0.0,0.10738018,6.15243096,0.8815577,4.274e-05,0.0,0.0
0.13189554,0.34,0.34,0.33145162,0.32925221,0.68000001,0.0,0.66070384,0.00219941,0.0,0.0,0.10738018,6.15243096,0.8815577,4.274e-05,0.0,0.0
0.13703156,0.34,0.34,0.33145162,0.32925221,0.68000001,0.0,0.66070384,0.00219941,0.0,0.0,0.10738018,6.15243096,0.8815248,9.83e-06,0.0,0.0
0.1417954,0.34,0.34,0.33145162,0.32925221,0.68000001,0.0,0.66070384,0.00219941,0.0,0.0,0.10738018,6.15243096,0.8815248,9.83e-06,0.0,0.0
0.14676785,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737987,6.15241352,0.88151693,1.97e-06,0.0,0.0
0.15182614,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737987,6.15241352,0.88151693,1.97e-06,0.0,0.0
0.15709257,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737987,6.15241352,0.88151568,7.2e-07,0.0,0.0
0.16174197,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737987,6.15241352,0.88151568,7.2e-07,0.0,0.0
0.16678262,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737963,6.15239956,0.88149369,-2.128e-05,0.0,0.0
0.17185426,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737963,6.15239956,0.88149369,-2.128e-05,0.0,0.0
0.1768589,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737963,6.15239956,0.88150305,-1.192e-05,0.0,0.0
0.18216825,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737963,6.15239956,0.88150305,-1.192e-05,0.0,0.0
0.18680835,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737943,6.1523884,0.88147521,-3.976e-05,0.0,0.0
0.19179058,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737943,6.1523884,0.88147521,-3.976e-05,0.0,0.0
0.19683051,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737943,6.1523884,0.88148737,-2.76e-05,0.0,0.0
0.20180893,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737943,6.1523884,0.88148737,-2.76e-05,0.0,0.0
0.20666051,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737928,6.15237947,0.88150227,-1.27e-05,0.0,0.0
0.21200275,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737928,6.15237947,0.88150227,-1.27e-05,0.0,0.0
0.21681952,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737928,6.15237947,0.88151777,2.8e-06,0.0,0.0
0.22175503,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737928,6.15237947,0.88151777,2.8e-06,0.0,0.0
0.22666001,0.34,0.34,0.33145162,0.32925221,0.68000001,0.0,0.66070384,0.00219941,0.0,0.0,0.10737928,6.15237947,0.88149315,-2.182e-05,0.0,0.0
0.23171473,0.34,0.34,0.33145162,0.32925221,0.68000001,0.0,0.66070384,0.00219941,0.0,0.0,0.10737928,6.15237947,0.88149315,-2.182e-05,0.0,0.0
0.23681641,0.34,0.34,0.33145162,0.32925221,0.68000001,0.0,0.66070384,0.00219941,0.0,0.0,0.10737928,6.15237947,0.88148963,-2.533e-05,0.0,0.0
0.2417233,0.34,0.34,0.33145162,0.32925221,0.68000001,0.0,0.66070384,0.00219941,0.0,0.0,0.10737928,6.15237947,0.88148963,-2.533e-05,0.0,0.0
0.24681306,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737915,6.15237233,0.88148183,-3.314e-05,0.0,0.0
0.25183678,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737915,6.15237233,0.88148183,-3.314e-05,0.0,0.0
0.25687051,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737915,6.15237233,0.88147277,-4.22e-05,0.0,0.0
0.2617867,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737915,6.15237233,0.88147277,-4.22e-05,0.0,0.0
0.2667048,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,0.0,0.0,0.10737905,6.15236661,0.88149709,-1.788e-05,0.0,0.0
0.27178907,0.34,0.34,0.33255133,0.32925221,0.68000001,0.0,0.66180354,0.00329912,1.25062616,-2.50125475,0.10737905,6.15236661,0.88149709,-1.788e-05,-0.6253129070792405,1.8759407222422135
0.27667356,0.33375001,0.35874999,0.33255133,0.32925221,0.6925,-0.025,0.66180354,0.00329912,2.50125233,-5.0025095,0.10737905,6.15236661,0.88150132,-1.365e-05,-1.25062881566523,3.75188344548893
0.28179431,0.32749999,0.3775,0.33255133,0.32925221,0.70499998,-0.05,0.66180354,0.00329912,2.50125233,-5.00250968,0.10737905,6.15236661,0.88150132,-1.365e-05,-1.2506298161674818,3.7518854464934335
0.28668261,0.32124999,0.39625001,0.33255133,0.32925221,0.71749997,-0.075,0.66180354,0.00329912,2.50125829,-5.0025095,0.10737897,6.15236204,0.88150841,-6.56e-06,-1.250626814660727,3.7518824449866783
0.29181981,0.315,0.41499999,0.33255133,0.32925221,0.73000002,-0.1,0.66180354,0.00329912,2.50125829,-5.00250912,0.10737897,6.15236204,0.88150841,-6.56e-06,-1.2506268146607213,3.751882444986684
0.29651022,0.30875,0.43375,0.33255133,0.32925221,0.74250001,-0.125,0.66180354,0.00329912,2.50125233,-5.00250987,0.10737897,6.15236204,0.88149458,-2.038e-05,-1.250626814660727,3.751883445488936
0.30180812,0.30250001,0.45249999,0.33255133,0.32925221,0.755,-0.15000001,0.66180354,0.00329912,2.50125233,-5.00250912,0.10737897,6.15236204,0.88149458,-2.038e-05,-1.25062881566523,3.75188344548893
0.30668998,0.29624999,0.47125,0.33255133,0.32815251,0.76749998,-0.175,0.66070384,0.00439882,2.50125233,-5.00250912,0.10737891,6.15235838,0.88149279,-2.217e-05,-1.2506298161674818,3.7518854464934335
0.31169844,0.28999999,0.49000001,0.33255133,0.32815251,0.77999997,-0.2,0.66070384,0.00439882,2.50125829,-5.00250912,0.10737891,6.15235838,0.88149279,-2.217e-05,-1.250626814660727,3.751885446493439
0.31670165,0.28375,0.50875002,0.33255133,0.32815251,0.79250002,-0.22499999,0.66070384,0.00439882,2.50125829,-5.00250912,0.10737891,6.15235838,0.88149887,-1.609e-05,-1.2506268146607213,3.7518794434799294
0.32171679,0.2775,0.52749997,0.33255133,0.32815251,0.80500001,-0.25,0.66070384,0.00439882,2.50125233,-5.00251061,0.10737891,6.15235838,0.88149887,-1.609e-05,-1.250626814660727,3.7518804439821696
0.32680082,0.27125001,0.54624999,0.33145162,0.33035192,0.8175,-0.27500001,0.66180354,0.00109971,2.50125233,-5.00251061,0.10737886,6.15235546,0.88149339,-2.158e-05,-1.25062881566523,3.7518864469956794
0.33192897,0.26499999,0.565,0.33145162,0.33035192,0.82999998,-0.30000001,0.66180354,0.00109971,2.50125233,-5.00250763,0.10737886,6.15235546,0.88149339,-2.158e-05,-1.2506298161674818,3.7518854464934446
0.33658218,0.25874999,0.58375001,0.33145162,0.33035192,0.84249997,-0.32499999,0.66180354,0.00109971,2.50125829,-5.00250763,0.10737886,6.15235546,0.8814764,-3.856e-05,-1.250626814660727,3.7518854464934446
0.34187818,0.2525,0.60250002,0.33145162,0.33035192,0.85500002,-0.34999999,0.66180354,0.00109971,2.50125829,-5.00251061,0.10737886,6.15235546,0.8814764,-3.856e-05,-1.2506268146607242,3.7518794434799236
0.34686852,0.24625,0.62124997,0.33035192,0.33475074,0.86750001,-0.375,0.66510266,-0.00439882,2.50125233,-5.00251061,0.10737882,6.15235311,0.88150656,-8.4e-06,-1.25062881566523,3.7518804439821696
0.35179758,0.23999999,0.63999999,0.33035192,0.33475074,0.88,-0.40000001,0.66510266,-0.00439882,1.25062616,-5.00251061,0.10737882,6.15235311,0.88150656,-8.4e-06,-1.8759407222422135,3.1265695379074434
0.35705352,0.22750001,0.65249997,0.33035192,0.33475074,0.88,-0.42500001,0.66510266,-0.00439882,0.0,-5.00250763,0.10737882,6.15235311,0.88149083,-2.414e-05,-2.501254629823703,2.5012586318327177
0.36171556,0.215,0.66500002,0.33035192,0.33475074,0.88,-0.44999999,0.66510266,-0.00439882,0.0,-5.00250763,0.10737882,6.15235311,0.88149083,-2.414e-05,-2.501256630828206,2.5012596323349636
0.3666122,0.2025,0.67750001,0.3270528,0.34354836,0.88,-0.47499999,0.67060116,-0.01649556,0.0,-5.00251061,0.10737879,6.15235124,0.8815186,3.64e-06,-2.5012556303259545,2.5012536293214427
0.37170625,0.19,0.69,0.3270528,0.34354836,0.88,-0.5,0.67060116,-0.01649556,0.0,-2.50125531,0.10737879,6.15235124,0.8815186,3.64e-06,-1.2506278151629786,1.2506268146607158
0.37673473,0.19,0.69,0.3270528,0.34354836,0.88,-0.5,0.67060116,-0.01649556,0.0,0.0,0.10737879,6.15235124,0.88147748,-3.749e-05,0.0,0.0
0.38165665,0.19,0.69,0.3270528,0.34354836,0.88,-0.5,0.67060116,-0.01649556,0.0,0.0,0.10737879,6.15235124,0.88147748,-3.749e-05,0.0,0.0
0.38685226,0.19,0.69,0.31605574,0.38313782,0.88,-0.5,0.69919357,-0.06708208,0.0,0.0,0.10737876,6.15234974,0.8814683,-4.667e-05,0.0,0.0
0.39195347,0.19,0.69,0.31605574,0.38313782,0.88,-0.5,0.69919357,-0.06708208,0.0,0.0,0.10737876,6.15234974,0.8814683,-4.667e-05,0.0,0.0
0.39653254,0.19,0.69,0.31605574,0.38313782,0.88,-0.5,0.69919357,-0.06708208,0.0,0.0,0.10737876,6.15234974,0.88145894,-5.603e-05,0.0,0.0
0.40172839,0.19,0.69,0.31605574,0.38313782,0.88,-0.5,0.69919357,-0.06708208,0.0,0.0,0.10737876,6.15234974,0.88145894,-5.603e-05,0.0,0.0
0.40680671,0.19,0.69,0.28636363,0.43922287,0.88,-0.5,0.7255865,-0.15285924,0.0,0.0,0.10737874,6.15234854,0.88147712,-3.785e-05,0.0,0.0
0.41188407,0.19,0.69,0.28636363,0.43922287,0.88,-0.5,0.7255865,-0.15285924,0.0,0.0,0.10737874,6.15234854,0.88147712,-3.785e-05,0.0,0.0
0.41695285,0.19,0.69,0.28636363,0.43922287,0.88,-0.5,0.7255865,-0.15285924,0.0,0.0,0.10737874,6.15234854,0.88145602,-5.895e-05,0.0,0.0
0.42164564,0.19,0.69,0.28636363,0.43922287,0.88,-0.5,0.7255865,-0.15285924,0.0,0.0,0.10737874,6.15234854,0.88145602,-5.895e-05,0.0,0.0
0.42665267,0.19,0.69,0.25997069,0.49420822,0.88,-0.5,0.75417891,-0.23423752,0.0,0.0,0.10768552,6.16992571,0.88141418,-0.00010079,0.0,0.0
0.43211126,0.19,0.69,0.25997069,0.49420822,0.88,-0.5,0.75417891,-0.23423752,0.0,0.0,0.10768552,6.16992571,0.88141418,-0.00010079,0.0,0.0
0.43704176,0.19,0.69,0.25997069,0.49420822,0.88,-0.5,0.75417891,-0.23423752,0.0,0.0,0.10768552,6.16992571,0.88143516,-7.981e-05,0.0,0.0
0.44207263,0.19,0.69,0.25997069,0.49420822,0.88,-0.5,0.75417891,-0.23423752,0.0,0.0,0.10768552,6.16992571,0.88143516,-7.981e-05,0.0,0.0
0.44695711,0.19,0.69,0.24237534,0.53269792,0.88,-0.5,0.77507326,-0.29032257,0.0,0.0,0.10768552,6.16992571,0.88136792,-0.00014704,0.0,0.0
0.45233083,0.19,0.69,0.24237534,0.53269792,0.88,-0.5,0.77507326,-0.29032257,0.0,0.0,0.10768552,6.16992571,0.88136792,-0.00014704,0.0,0.0
0.4572525,0.19,0.69,0.24237534,0.53269792,0.88,-0.5,0.77507326,-0.29032257,0.0,0.0,0.10768552,6.16992571,0.88128102,-0.00023395,0.0,0.0
0.46175289,0.19,0.69,0.24237534,0.53269792,0.88,-0.5,0.77507326,-0.29032257,0.0,0.0,0.10768552,6.16992571,0.88128102,-0.00023395,0.0,0.0
0.46672177,0.19,0.69,0.23137829,0.56129032,0.88,-0.5,0.79266861,-0.32991204,0.0,0.0,0.11069211,6.34219057,0.88119817,-0.0003168,0.0,0.0
0.47175217,0.19,0.69,0.23137829,0.56129032,0.88,-0.5,0.79266861,-0.32991204,0.0,0.0,0.11069211,6.34219057,0.88119817,-0.0003168,0.0,0.0
0.47674799,0.19,0.69,0.23137829,0.56129032,0.88,-0.5,0.79266861,-0.32991204,0.0,0.0,0.11069211,6.34219057,0.88121378,-0.00030118,0.0,0.0
0.48168087,0.19,0.69,0.23137829,0.56129032,0.88,-0.5,0.79266861,-0.32991204,0.0,2.50125531,0.11069211,6.34219057,0.88121378,-0.00030118,1.2506278151629786,-1.2506268146607158
0.48708129,0.2025,0.67750001,0.2148827,0.58548385,0.88,-0.47499999,0.80036655,-0.37060115,0.0,5.00251061,0.12107408,6.9370337,0.88126659,-0.00024837,2.5012556303259545,-2.5012536293214427
0.4919064,0.215,0.66500002,0.2148827,0.58548385,0.88,-0.44999999,0.80036655,-0.37060115,0.0,5.00250763,0.12107408,6.9370337,0.88126659,-0.00024837,2.501256630828206,-2.5012596323349636
0.49689412,0.22750001,0.65249997,0.2148827,0.58548385,0.88,-0.42500001,0.80036655,-0.37060115,0.0,5.00250763,0.12107408,6.9370337,0.88150781,-7.15e-06,2.501254629823703,-2.5012586318327177
0.50192881,0.23999999,0.63999999,0.2148827,0.58548385,0.88,-0.40000001,0.80036655,-0.37060115,0.0,5.00251061,0.12107408,6.9370337,0.88150781,-7.15e-06,2.501254629823703,-2.501252628819208
0.50691986,0.2525,0.6275,0.20828444,0.60527861,0.88,-0.375,0.81356305,-0.39699417,0.0,5.00251061,0.13858354,7.94025196,0.88158292,6.795e-05,2.501255630325957,-2.5012536293214427
0.51182723,0.26499999,0.61500001,0.20828444,0.60527861,0.88,-0.34999999,0.81356305,-0.39699417,0.0,5.00251061,0.13858354,7.94025196,0.88158292,6.795e-05,2.501255630325957,-2.5012536293214427
0.51691842,0.2775,0.60250002,0.20828444,0.60527861,0.88,-0.32499999,0.81356305,-0.39699417,0.0,5.00250763,0.13858354,7.94025196,0.88167185,0.00015688,2.5012556303259514,-2.5012596323349636
0.52182698,0.28999999,0.58999997,0.20828444,0.60527861,0.88,-0.30000001,0.81356305,-0.39699417,0.0,5.00250763,0.13858354,7.94025196,0.88167185,0.00015688,2.501256630828203,-2.5012586318327177
0.52692056,0.30250001,0.57749999,0.20278591,0.6228739,0.88,-0.27500001,0.82565981,-0.42008799,0.0,5.00251061,0.15872703,9.09438907,0.88212508,0.00061011,2.501256630828209,-2.501252628819208
0.53213358,0.315,0.565,0.20278591,0.6228739,0.88,-0.25,0.82565981,-0.42008799,0.0,5.00251061,0.15872703,9.09438907,0.88212508,0.00061011,2.501253629321454,-2.5012536293214427
0.53693581,0.32749999,0.55250001,0.20278591,0.6228739,0.88,-0.22499999,0.82565981,-0.42008799,0.0,5.00250912,0.15872703,9.09438907,0.8822304,0.00071543,2.501255630325957,-2.5012536293214427
0.54182315,0.34,0.54000002,0.20278591,0.6228739,0.88,-0.2,0.82565981,-0.42008799,0.0,5.00250912,0.15872703,9.09438907,0.8822304,0.00071543,2.5012556303259514,-2.5012596323349636
0.54677129,0.35249999,0.52749997,0.20498532,0.63826978,0.88,-0.175,0.8432551,-0.43328446,0.0,5.00250912,0.17852338,10.22863626,0.88223189,0.00071692,2.501256630828203,-2.5012586318327177
0.55175233,0.36500001,0.51499999,0.20498532,0.63826978,0.88,-0.15000001,0.8432551,-0.43328446,0.0,5.00250912,0.17852338,10.22863626,0.88223189,0.00071692,2.501256630828209,-2.501252628819208
0.55689621,0.3775,0.5025,0.20498532,0.63826978,0.88,-0.125,0.8432551,-0.43328446,0.0,5.00250987,0.17852338,10.22863626,0.88220346,0.00068849,2.501253629321454,-2.5012536293214485
0.56193066,0.38999999,0.49000001,0.20498532,0.63826978,0.88,-0.1,0.8432551,-0.43328446,0.0,5.00250912,0.17852338,10.22863626,0.88220346,0.00068849,2.501255630325957,-2.501256630828203
0.5670898,0.4025,0.47749999,0.21598241,0.64706743,0.88,-0.075,0.86304983,-0.43108502,0.0,5.0025095,0.19742842,11.31181526,0.88224155,0.00072658,2.5012556303259514,-2.501256630828203
0.57174706,0.41499999,0.465,0.21598241,0.64706743,0.88,-0.05,0.86304983,-0.43108502,0.0,5.00250968,0.19742842,11.31181526,0.88224155,0.00072658,2.501256630828203,-2.5012556303259514
0.57680559,0.42750001,0.45249999,0.21598241,0.64706743,0.88,-0.025,0.86304983,-0.43108502,0.0,5.0025095,0.19742842,11.31181526,0.88225257,0.00073761,2.501256630828209,-2.501255630325957
0.58210778,0.44,0.44,0.21598241,0.64706743,0.88,0.0,0.86304983,-0.43108502,0.0,5.0025095,0.19742842,11.31181526,0.88225257,0.00073761,2.501253629321454,-2.501253629321454
0.58681178,0.45249999,0.42750001,0.22587976,0.63607037,0.88,0.025,0.86195013,-0.41019061,0.0,5.0025095,0.21562041,12.3541397,0.88223749,0.00072253,2.501255630325957,-2.501256630828209
0.59197569,0.465,0.41499999,0.22587976,0.63607037,0.88,0.05,0.86195013,-0.41019061,0.0,5.00250968,0.21562041,12.3541397,0.88223749,0.00072253,2.5012556303259514,-2.501256630828203
0.59707546,0.47749999,0.4025,0.22587976,0.63607037,0.88,0.075,0.86195013,-0.41019061,0.0,5.0025095,0.21562041,12.3541397,0.88205522,0.00054026,2.501256630828203,-2.5012556303259514
0.60195374,0.49000001,0.38999999,0.22587976,0.63607037,0.88,0.1,0.86195013,-0.41019061,0.0,5.00250912,0.21562041,12.3541397,0.88205522,0.00054026,2.501256630828203,-2.501255630325957
0.60693121,0.5025,0.3775,0.2610704,0.62947214,0.88,0.125,0.89054254,-0.36840174,0.0,5.00250987,0.23017401,13.18799926,0.88192332,0.00040835,2.5012536293214485,-2.501253629321454
0.61189818,0.51499999,0.36500001,0.2610704,0.62947214,0.88,0.15000001,0.89054254,-0.36840174,0.0,5.00250912,0.23017401,13.18799926,0.88192332,0.00040835,2.501252628819208,-2.501256630828209
0.61706781,0.52749997,0.35249999,0.2610704,0.62947214,0.88,0.175,0.89054254,-0.36840174,0.0,5.00250912,0.23017401,13.18799926,0.88182861,0.00031364,2.5012586318327177,-2.501256630828203
0.62193131,0.54000002,0.34,0.2610704,0.62947214,0.88,0.2,0.89054254,-0.36840174,0.0,5.00250912,0.23017401,13.18799926,0.88182861,0.00031364,2.5012596323349636,-2.5012556303259514
0.62686157,0.55250001,0.32749999,0.30725804,0.60857773,0.88,0.22499999,0.91583577,-0.30131969,0.0,5.00250912,0.24120329,13.81993066,0.8817668,0.00025183,2.5012536293214427,-2.501255630325957
0.63193417,0.565,0.315,0.30725804,0.60857773,0.88,0.25,0.91583577,-0.30131969,0.0,5.00251061,0.24120329,13.81993066,0.8817668,0.00025183,2.5012536293214427,-2.501253629321454
0.63684106,0.57749999,0.30250001,0.30725804,0.60857773,0.88,0.27500001,0.91583577,-0.30131969,0.0,5.00251061,0.24120329,13.81993066,0.88161564,0.00010067,2.501252628819208,-2.501256630828209
0.64175773,0.58999997,0.28999999,0.30725804,0.60857773,0.88,0.30000001,0.91583577,-0.30131969,0.0,5.00250763,0.24120329,13.81993066,0.88161564,0.00010067,2.5012586318327177,-2.501256630828203
0.64730978,0.60250002,0.2775,0.36334306,0.56129032,0.88,0.32499999,0.92463338,-0.19794726,0.0,5.00250763,0.24910633,14.2727414,0.88143861,-7.635e-05,2.5012596323349636,-2.5012556303259514
0.65174794,0.61500001,0.26499999,0.36334306,0.56129032,0.88,0.34999999,0.92463338,-0.19794726,0.0,5.00251061,0.24910633,14.2727414,0.88143861,-7.635e-05,2.5012536293214427,-2.501255630325957
0.65666795,0.6275,0.2525,0.36334306,0.56129032,0.88,0.375,0.92463338,-0.19794726,0.0,5.00251061,0.24910633,14.2727414,0.88128334,-0.00023162,2.5012536293214427,-2.501255630325957
0.66184759,0.63999999,0.23999999,0.36334306,0.56129032,0.88,0.40000001,0.92463338,-0.19794726,0.0,5.00251061,0.24910633,14.2727414,0.88128334,-0.00023162,2.501252628819208,-2.501254629823703
0.66660595,0.65249997,0.22750001,0.41502929,0.49640763,0.88,0.42500001,0.91143692,-0.08137834,0.0,5.00250763,0.25174721,14.4240525,0.88115674,-0.00035822,2.5012586318327177,-2.501254629823703
0.67199397,0.66500002,0.215,0.41502929,0.49640763,0.88,0.44999999,0.91143692,-0.08137834,0.0,5.00250763,0.25174721,14.4240525,0.88115674,-0.00035822,2.5012596323349636,-2.501256630828206
0.67731667,0.67750001,0.2025,0.41502929,0.49640763,0.88,0.47499999,0.91143692,-0.08137834,0.0,5.00251061,0.25174721,14.4240525,0.88108951,-0.00042546,2.5012536293214427,-2.5012556303259545
0.68161249,0.69,0.19,0.41502929,0.49640763,0.88,0.5,0.91143692,-0.08137834,0.0,2.50125531,0.25174721,14.4240525,0.88108951,-0.00042546,1.2506268146607158,-1.2506278151629786
0.68668413,0.69,0.19,0.45571846,0.42932552,0.88,0.5,0.88504398,0.02639294,0.0,0.0,0.25174721,14.4240525,0.88076472,-0.00075024,0.0,0.0
0.69197798,0.69,0.19,0.45571846,0.42932552,0.88,0.5,0.88504398,0.02639294,0.0,0.0,0.25174721,14.4240525,0.88076472,-0.00075024,0.0,0.0
0.69652128,0.69,0.19,0.45571846,0.42932552,0.88,0.5,0.88504398,0.02639294,0.0,0.0,0.25174721,14.4240525,0.88048345,-0.00103152,0.0,0.0
0.70189595,0.69,0.19,0.45571846,0.42932552,0.88,0.5,0.88504398,0.02639294,0.0,0.0,0.25174721,14.4240525,0.88048345,-0.00103152,0.0,0.0
0.70703983,0.69,0.19,0.48980939,0.38863635,0.88,0.5,0.87844574,0.10117304,0.0,0.0,0.24526962,14.05291387,0.87990248,-0.00161248,0.0,0.0
0.71171618,0.69,0.19,0.48980939,0.38863635,0.88,0.5,0.87844574,0.10117304,0.0,0.0,0.24526962,14.05291387,0.87990248,-0.00161248,0.0,0.0
